contig,CLEAN_DAY0_DO_0_ENV_CELL_CONTROL_NONE,DAY7_DO_0_12C_CELL_ENRICHED_10,DAY7_DO_0_12C_CELL_ENRICHED_6,DAY7_DO_0_12C_CELL_ENRICHED_7,DAY7_DO_0_12C_CELL_ENRICHED_8,DAY7_DO_0_12C_CELL_ENRICHED_9,DAY7_DO_0_13C_CELL_ENRICHED_5,DAY7_DO_0_13C_CELL_ENRICHED_6,DAY7_DO_0_13C_CELL_ENRICHED_7,DAY7_DO_0_13C_CELL_ENRICHED_8,DAY7_DO_0_13C_CELL_ENRICHED_9
day7_DO_0_13C_virus_enriched_000000008637,66.07509784735812,0.2738502935420743,0.136986301369863,0.7813111545988258,16.26761252446184,0.0930772994129158,0.9175636007827788,2.512353228962818,34.290239726027394,4.262964774951076,0.0
day7_DO_0_13C_virus_enriched_000000008638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008642,0.0,0.1739009460211463,0.0,0.0,0.0,0.3619922092376182,0.0,0.0,0.0,0.0712298274902615,0.020033388981636
day7_DO_0_13C_virus_enriched_000000008643,0.5005643340857788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008646,2.7087311630047166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0949039457034395,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008654,0.2870551427454048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008664,0.3327841845140032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008671,0.0794235924932975,0.0,0.0,0.0,0.0,0.0428954423592493,0.0,0.0,0.0,1.2828418230563003,0.0
day7_DO_0_13C_virus_enriched_000000008672,0.9831631244824732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008683,2.599785790789004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2342020706890396,0.0
day7_DO_0_13C_virus_enriched_000000008686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008688,21.79464988198269,0.0,0.0,0.4166011014948859,0.6223446105428796,0.0,0.006294256490952,3.1424075531077893,6.825727773406767,0.1388670338316286,0.0
day7_DO_0_13C_virus_enriched_000000008689,0.0,1.6074975969240628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6816191391647977
day7_DO_0_13C_virus_enriched_000000008691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008696,2.778994664420107,0.0,0.0,0.0,1.00702049985959,0.0,0.0,0.0,0.094074698118506,0.4400449311991014,0.0
day7_DO_0_13C_virus_enriched_000000008697,0.0,0.2436283913400931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008699,0.0,0.3696691909127142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008702,1.5909727626459145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040466926070038,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008704,0.0750243585579733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008706,0.0,0.0595106898831827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008707,3.585314091680815,0.0,0.0055178268251273,0.0,0.0,0.0,0.0,1.0106112054329373,0.0,0.0,0.0084889643463497
day7_DO_0_13C_virus_enriched_000000008708,0.0,0.1358279316440777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008715,0.4678079642724227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008716,0.2993680884676145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008736,0.0,0.0415841584158415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008740,7.361654135338346,0.0,0.0,0.0,0.9308270676691728,0.0,0.0,0.1578947368421052,2.181954887218045,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008744,0.0,0.6853719420868697,0.0,0.0,0.0,0.1537693459810284,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008745,0.0885636318531381,0.2768543785661126,0.0,0.0,0.0,0.266435127759861,0.0,0.0,0.0,0.2135946415281568,0.0
day7_DO_0_13C_virus_enriched_000000008746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008752,0.1815062308109084,0.0,0.0,0.0,0.0630305219432905,0.0139064475347661,0.0,0.0,0.0,1.5029799530431642,0.0
day7_DO_0_13C_virus_enriched_000000008753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008755,93.45997045790251,0.0339734121122599,1.858197932053176,1.3042836041358936,1.2983751846381093,0.0,0.0,14.72082717872969,11.190251107828656,0.5612998522895125,0.0
day7_DO_0_13C_virus_enriched_000000008756,0.0,0.129959956315981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008760,0.0,0.7497852848554252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008766,1.3425595238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008772,0.0,0.0679254245339033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008775,6.174491392801252,0.0,0.0,0.0,0.0359937402190923,0.4984350547730829,0.0,0.0,0.0410798122065727,1.6208920187793427,0.0
day7_DO_0_13C_virus_enriched_000000008776,19.413317137809187,0.0,0.0,0.0,0.0,0.0,0.0,0.9981227915194346,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008779,0.0,0.1813573989368277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008782,46.586666666666666,296.65117117117114,7.734054054054054,0.4491891891891892,21.553513513513515,333.2688288288288,6.105945945945946,1.4947747747747748,12.542702702702703,247.3733333333333,491.17873873873873
day7_DO_0_13C_virus_enriched_000000008783,0.0,0.8580750407830342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008786,0.0,0.4481542229312243,0.0,0.0,0.0,0.027658570561934,0.0,0.0,0.0,0.0,0.1227447367829779
day7_DO_0_13C_virus_enriched_000000008789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008791,0.5899128597834697,0.5471349353049908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008794,0.0,0.1775906261442695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008796,0.0,0.0647865853658536,0.0,0.0,0.0,0.5282012195121951,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008800,0.0,0.1540041067761807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008802,0.8442636841213353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3903575665141501,0.0
day7_DO_0_13C_virus_enriched_000000008803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008805,0.0,0.1741397288842544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008807,0.1857546281769689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008808,2.1146203723070487,0.0,0.0,0.0,0.3727253712612424,0.0,0.0,0.0,0.5849194729136163,0.2994143484626647,0.0
day7_DO_0_13C_virus_enriched_000000008809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080053547523427,0.0
day7_DO_0_13C_virus_enriched_000000008810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008816,0.0,0.1879543094496365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008817,0.0084306095979247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008819,0.0,0.6775599128540305,0.0,0.0,0.0,0.7446138949406923,0.0,0.0,0.0,0.0,0.476155894456548
day7_DO_0_13C_virus_enriched_000000008823,5.12253475590042,0.0,0.0,0.0,1.5674102812803103,0.0,0.0,0.0,0.6870352408664727,0.0921435499515034,0.0
day7_DO_0_13C_virus_enriched_000000008824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008825,1.119870535198243,0.0,0.0,0.0,0.0,0.0,0.0,0.177782915269911,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008826,0.0639466457434288,0.4209493919183993,0.0,0.0,0.0,0.0686543742644174,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008840,0.0,0.2416817906836055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008846,0.0216539107709538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008847,0.7021276595744681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008851,17.997131931166347,8.674155513065648,0.0,0.0,10.449330783938814,34.31325685149777,0.1413320586360739,0.367112810707457,9.583173996175908,81.20538559592097,12.565487571701722
day7_DO_0_13C_virus_enriched_000000008854,0.0,0.2002526847757422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008858,1.2133504492939666,0.0,0.0,0.0,0.0,0.8546854942233633,0.0,0.0,0.0,0.6636713735558408,0.6251604621309371
day7_DO_0_13C_virus_enriched_000000008859,0.0688333029030491,0.0,0.0,0.0,0.0,0.8594120869088917,0.0,0.0,0.0,0.3830564177469417,0.0
day7_DO_0_13C_virus_enriched_000000008860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008861,0.7837894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008869,0.338109756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008878,0.1278334878233757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008889,0.0,2.2446629213483145,0.0,0.0,0.0,3.3446629213483146,0.0,0.0,0.0,0.8719101123595505,0.2036516853932584
day7_DO_0_13C_virus_enriched_000000008891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008894,0.1199411331861663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008896,1.0979240109674893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008897,8.342047930283224,0.0,0.0,0.0,0.1160908807967631,0.0,0.0,0.0,0.0,0.4092748210395269,0.0
day7_DO_0_13C_virus_enriched_000000008899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008900,0.0,0.1968078259750289,0.0,0.0,0.0,0.2130261294889947,0.0,0.0,0.0,0.0026386922383833,0.0
day7_DO_0_13C_virus_enriched_000000008902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008909,0.0,0.3589393939393939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008910,0.0,1.9455268389662028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008911,0.4440944881889764,23.01354330708661,0.0,0.0,0.0,0.7080314960629921,0.0,0.0,0.0,0.0,17.17228346456693
day7_DO_0_13C_virus_enriched_000000008912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008922,0.0270318335408145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008929,0.0091596973317403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008930,1.0241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008936,8.596174004192871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1551362683438155,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008939,0.0,0.0389457120377655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
day7_DO_0_13C_virus_enriched_000000008941,3.355887850467289,96.58497196261682,0.0,0.0,0.0,1.495626168224299,0.0,0.0,0.0,0.5139439252336448,113.00014953271028
day7_DO_0_13C_virus_enriched_000000008942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
